,Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACoS) ,Total Return on Advertising Spend (RoAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
2937,2020-10-23,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,dog balls,BROAD,sturdy balls for dogs,3,1,0.333333333333333,0.68,0.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2938,2020-10-18,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,indestructible dog toys for aggressive chewers,EXACT,indestructible dog toys for aggressive chewers,8,1,0.125,2.32,2.32,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2939,2020-10-22,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,dog rope toy for aggressive chewers,EXACT,dog rope toy for aggressive chewers,1,1,1.0,1.05,1.05,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2940,2020-10-22,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,balls for dogs,BROAD,magic ball for dogs,2,1,0.5,0.71,0.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2941,2020-10-20,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,interactive dog toy,EXACT,interactive dog toys,5,1,0.2,1.28,1.28,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2942,2020-10-23,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,indestructible dog toys,EXACT,indestructible dog toys,13,2,0.153846153846154,1.15,2.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2943,2020-10-23,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,pet toy,BROAD,sport toys for pets,2,1,0.5,0.67,0.67,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2944,2020-10-22,Not grouped,USD,Dog Toys - red blue suction cup - Manual|TM,Dog Toys Dog Puzzle Toys for Dental Care Teeth Cleaning Dog Balls with Suction Cup for Boredom - Manual|7R-1FCN-IMB8,rope toys for aggressive chewers,EXACT,rope toys for aggressive chewers,7,1,0.142857142857143,1.78,1.78,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2945,2020-10-24,Toy | Balloon Macaroon,USD,Balloon Macaron | ASIN,keywords,unicorn birthday decorations for girls,EXACT,unicorn birthday decorations for girls,177,1,0.00564971751412429,0.84,0.84,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2946,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,unicorn birthday balloons,EXACT,unicorn birthday balloons,177,1,0.00564971751412429,0.91,0.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2947,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,birthday balloons,EXACT,birthday balloon,3,1,0.333333333333333,0.85,0.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2948,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,birthday balloons,PHRASE,11 birthday balloon decorations,1,1,1.0,0.88,0.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2949,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,birthday balloons,PHRASE,birthday balloon tape,1,1,1.0,0.88,0.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2950,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,birthday balloons,PHRASE,halloween birthday balloons,14,1,0.0714285714285714,0.79,0.79,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2951,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,birthday balloons,PHRASE,happy birthday balloon,4,1,0.25,0.88,0.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2952,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,balloons for birthday party,EXACT,balloons for birthday party,67,3,0.0447761194029851,0.803333333333333,2.41,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2953,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,balloons for birthday party,PHRASE,balloons for birthday party girl,112,1,0.00892857142857143,0.83,0.83,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2954,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,balloons for birthday party,PHRASE,jojo balloons for birthday party,2,1,0.5,0.8,0.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2955,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,balloons for birthdays,EXACT,balloons birthday,43,1,0.0232558139534884,0.92,0.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2956,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,balloons for birthdays,EXACT,balloons for birthdays,83,4,0.0481927710843374,0.83,3.32,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2957,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,balloons for birthdays,PHRASE,bts balloons birthday,7,1,0.142857142857143,0.45,0.45,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2958,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,balloons for birthdays,PHRASE,pretty balloons for birthday,1,1,1.0,0.6,0.6,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2959,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,unicorn balloons for birthdays,EXACT,unicorn balloons for birthdays,154,1,0.00649350649350649,0.86,0.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2960,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,pastel balloons,EXACT,pastel balloons,333,2,0.00600600600600601,0.795,1.59,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2961,2020-10-24,Toy | Puzzle Switzerland,USD,Puzzle - switzerland - stage1,Ad group 1,puzzle switzerland,EXACT,puzzles of switzerland,10,1,0.1,0.41,0.41,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2962,2020-10-24,Toy | Puzzle Switzerland,USD,Puzzle - switzerland - stage1,Ad group 1,puzzle 1000 pieces adult,PHRASE,nature jigsaw puzzles 1000 pieces for adults,3,1,0.333333333333333,0.91,0.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2963,2020-10-24,Toy | Puzzle Switzerland,USD,Puzzle - switzerland - stage1,Ad group 1,puzzle 1000 pieces adult,PHRASE,ravensburger jigsaw puzzles 1000 pieces for adults,5,1,0.2,0.91,0.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2964,2020-10-24,Toy | Puzzle Switzerland,USD,Puzzle - switzerland - stage1,Ad group 1,puzzle 1000 pieces adult,EXACT,puzzle 1000 pieces adult,112,1,0.00892857142857143,1.07,1.07,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2965,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,happy birthday balloon,EXACT,happy birthday balloon,113,2,0.0176991150442478,0.78,1.56,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2966,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,unicorn birthday decorations for girls,PHRASE,unicorn birthday decorations for girls,131,2,0.0152671755725191,0.89,1.78,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2967,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,unicorn birthday decorations for girls,PHRASE,unicorn birthday decorations for girls gold,1,1,1.0,1.06,1.06,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2968,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,unicorn birthday decorations for girls,EXACT,unicorn birthday decorations for girls,2122,6,0.00282752120640905,0.813333333333333,4.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2969,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,rainbow balloon,PHRASE,rainbow balloon kit,1,1,1.0,0.77,0.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2970,2020-10-24,Toy | Balloon Macaroon,USD,macaroons manu | stage-1,Ad group 1,unicorn birthday decorations,EXACT,unicorn birthday decorations,228,2,0.0087719298245614,0.85,1.7,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2971,2020-10-29,Toy | Balloon Macaroon,USD,Balloon Macaron | ASIN,ASIN,"asin=""B07RJLQBLX""",-,b07rjlqblx,571,6,0.010507880910683,0.95,5.7,11.99,0.475396163469558,2.10350877192982,1,1,0.166666666666667,1,0,11.99,0.0
2972,2020-10-27,Toy | Balloon Macaroon,USD,Balloon Macaron | ASIN,ASIN,"asin=""B07V956BMT""",-,b07v956bmt,741,9,0.0121457489878542,1.03888888888889,9.35,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2973,2020-10-24,Toy | Puzzle Switzerland,USD,Puzzle - switzerland - stage1,Ad group 1,snow puzzle 1000,PHRASE,snow puzzles 1000 piece,1,1,1.0,0.8,0.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2974,2020-10-24,Toy | Puzzle Switzerland,USD,Puzzle - switzerland - stage1,Ad group 1,1000 puzzle,EXACT,1000 puzzle,327,1,0.00305810397553517,0.9,0.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2975,2020-10-24,Toy | Puzzle Switzerland,USD,Puzzle - switzerland - stage1,Ad group 1,1000 puzzle,EXACT,1000 puzzles,474,2,0.00421940928270042,0.785,1.57,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2976,2020-11-01,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | ASIN,Product,"asin=""B07WJYXMR8""",-,b07wjyxmr8,218,1,0.00458715596330275,0.86,0.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2977,2020-11-26,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | ASIN,Product,"asin=""B07QCZ3KTF""",-,b07qcz3ktf,56,2,0.0357142857142857,0.975,1.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2978,2020-10-29,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | ASIN,Product,"asin=""B085DGBTLR""",-,b085dgbtlr,47,1,0.0212765957446809,1.36,1.36,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2979,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers large breed,EXACT,dog toys for aggressive chewers large breed,275,7,0.0254545454545455,1.94571428571429,13.62,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2980,2020-10-25,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,balls for dogs to fetch,EXACT,balls for dogs to fetch,2,1,0.5,1.13,1.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2981,2020-10-25,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,chew toys for dogs,PHRASE,halloween chew toys for dogs,5,1,0.2,1.35,1.35,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2982,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,chew toys for aggressive chewers,PHRASE,dog chew toys for aggressive chewers large breed,29,1,0.0344827586206897,2.13,2.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2983,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,dog toys for aggressive chewers small breed,6,2,0.333333333333333,1.62,3.24,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2984,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,hard dog toys for aggressive chewers large breed,2,1,0.5,1.67,1.67,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2985,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,indestructible dog toys for aggressive chewers,33,1,0.0303030303030303,1.88,1.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2986,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,indestructible dog toys for aggressive chewers treat,1,1,1.0,1.96,1.96,14.39,0.136205698401668,7.34183673469388,1,1,1.0,1,0,14.39,0.0
2987,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,kong dog toys for aggressive chewers large breed,35,1,0.0285714285714286,1.77,1.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2988,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,tough dog toys for aggressive chewers medium,6,1,0.166666666666667,1.96,1.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2989,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers,EXACT,dog toys for aggressive chewers,68,1,0.0147058823529412,1.44,1.44,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2990,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog puzzle toys for aggressive chewers,EXACT,dog puzzle toys for aggressive chewers,1,1,1.0,1.66,1.66,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2991,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for large dogs,EXACT,dog toys for large dogs,62,1,0.0161290322580645,1.49,1.49,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2992,2020-10-24,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys balls,PHRASE,weave pattern dog toy ball,2,1,0.5,1.02,1.02,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2993,2020-11-18,Pet | Red Blue Suction Cup,USD,RB Suction Cup | ASIN,Product,"asin=""B075SFFJLB""",-,b075sffjlb,836,6,0.00717703349282297,0.866666666666667,5.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2994,2020-11-10,Pet | Red Blue Suction Cup,USD,RB Suction Cup | ASIN,Product,"asin=""B08HLXQK9W""",-,b08hlxqk9w,503,5,0.0099403578528827,2.304,11.52,14.39,0.800555941626129,1.24913194444444,1,1,0.2,1,0,14.39,0.0
2995,2020-11-16,Pet | Red Blue Suction Cup,USD,RB Suction Cup | ASIN,Product,"asin=""B001JQLNB4""",-,b001jqlnb4,699,8,0.0114449213161659,0.9,7.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2996,2020-12-04,Pet | Red Blue Suction Cup,USD,RB Suction Cup | ASIN,Product,"asin=""B086YQT1BV""",-,b086yqt1bv,136,1,0.00735294117647059,2.04,2.04,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2997,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,big dog toys for aggressive chewers indestructible,9,1,0.111111111111111,1.61,1.61,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2998,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,dog toys for aggressive chewers large breed indestructible,3,1,0.333333333333333,1.94,1.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
2999,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,dog toys for aggressive chewers,PHRASE,indestructible dog toys for aggressive chewers,43,1,0.0232558139534884,2.15,2.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3000,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,dog toys small dogs,EXACT,dog toys small dogs,399,2,0.0050125313283208,1.72,3.44,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3001,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,dog toys for large dogs,EXACT,dog toys for large dogs,103,2,0.0194174757281553,1.69,3.38,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3002,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,dog toys for medium dogs,EXACT,dog toys for medium dogs,38,1,0.0263157894736842,1.52,1.52,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3003,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,dog toys tough,EXACT,dog toy tough,8,1,0.125,1.82,1.82,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3004,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,chew toys for dogs,PHRASE,bully chew toys for dogs,2,1,0.5,1.59,1.59,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3005,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,chew toys for dogs,PHRASE,fire hose chew toys for dogs,29,1,0.0344827586206897,1.73,1.73,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3006,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,chew toys for dogs,EXACT,chew toy for dogs,92,1,0.0108695652173913,2.44,2.44,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3007,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,chew toys for aggressive chewers,PHRASE,dog chew toys for aggressive chewers large breed,133,1,0.0075187969924812,2.17,2.17,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3008,2020-10-24,Pet | Corn Molar Suction Cup,USD,corn molar cup |stage-1,Ad group 1,chew toys for aggressive chewers,PHRASE,strong dog chew toys for aggressive chewers,1,1,1.0,2.17,2.17,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3009,2020-10-25,Pet | Red Blue Suction Cup,USD,stage-1,Ad group 1,dog toys for aggressive chewers medium breed,EXACT,dog toys for aggressive chewers medium breed,20,3,0.15,2.67666666666667,8.03,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3010,2020-11-02,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,snow puzzle 1000 pieces,EXACT,snow puzzle 1000 pieces,37,2,0.0540540540540541,1.4,2.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3011,2020-11-01,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece jigsaw puzzles for adults,EXACT,1000 piece jigsaw puzzles for adults,3,1,0.333333333333333,1.36,1.36,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3012,2020-11-04,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults mountains,EXACT,1000 piece puzzles for adults mountains,2,1,0.5,0.98,0.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3013,2020-11-04,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,switzerland puzzles for adults 1000 piece,EXACT,switzerland puzzles for adults 1000 piece,3,1,0.333333333333333,0.76,0.76,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3014,2020-10-30,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,winter puzzles for adults 1000 piece,EXACT,winter puzzles for adults 1000 piece,24,2,0.0833333333333333,1.105,2.21,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3015,2020-11-04,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,winter puzzle 1000 pieces,EXACT,winter puzzle 1000 pieces,29,1,0.0344827586206897,0.66,0.66,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3016,2020-11-02,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,winter puzzle 1000 pieces,EXACT,winter puzzles 1000 pieces,22,1,0.0454545454545455,0.75,0.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3017,2020-11-03,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,winter jigsaw puzzles,EXACT,winter jigsaw puzzle,5,1,0.2,0.84,0.84,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3018,2020-11-02,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,snow puzzles,PHRASE,"1,000 piece snow puzzles for adults",1,1,1.0,1.06,1.06,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3019,2020-10-26,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,village puzzles,PHRASE,christmas village puzzle,6,1,0.166666666666667,0.68,0.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3020,2020-10-27,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,switzerland jigsaw puzzles,EXACT,switzerland jigsaw puzzles,5,1,0.2,0.82,0.82,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3021,2020-11-02,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,switzerland puzzles,EXACT,switzerland puzzle,5,1,0.2,0.86,0.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3022,2020-11-01,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,jigsaw puzzles winter,EXACT,jigsaw puzzles winter,6,1,0.166666666666667,0.92,0.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3023,2020-11-02,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,puzzles winter,PHRASE,puzzles winter scenes,17,1,0.0588235294117647,0.81,0.81,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3024,2020-11-04,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,puzzles snow,PHRASE,500 piece puzzles snow,1,1,1.0,0.91,0.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3025,2020-10-28,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,jigsaw puzzles 1000 pieces for adults,EXACT,jigsaw puzzle 1000 pieces adult,10,1,0.1,1.39,1.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3026,2020-10-27,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,jigsaw puzzles 1000 pieces for adults,EXACT,jigsaw puzzles 1000 pieces for adults,3748,11,0.00293489861259338,1.26454545454545,13.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3027,2020-10-27,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,1000 piece puzzles for adults alaska,1,1,1.0,0.88,0.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3028,2020-10-26,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,1000 piece puzzles for adults buffalo games,33,1,0.0303030303030303,1.19,1.19,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3029,2020-10-29,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,1000 piece puzzles for adults christmas,20,1,0.05,1.1,1.1,15.99,0.0687929956222639,14.5363636363636,1,1,1.0,1,0,15.99,0.0
3030,2020-11-03,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,1000 piece puzzles for adults fiji,1,1,1.0,1.07,1.07,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3031,2020-11-05,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,1000 piece puzzles for adults nature,1,1,1.0,1.24,1.24,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3032,2020-10-28,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,1000 piece puzzles for adults trains,7,1,0.142857142857143,1.24,1.24,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3033,2020-10-31,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,1000 piece puzzles for adults whales,3,1,0.333333333333333,1.26,1.26,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3034,2020-11-02,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,1000 piece puzzles for adults winter scenes,3,1,0.333333333333333,1.25,1.25,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3035,2020-10-25,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,bei bi la 1000 piece puzzles for adults,1,1,1.0,0.53,0.53,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3036,2020-10-26,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,bestdon 1000 piece puzzles for adults,2,1,0.5,0.74,0.74,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3037,2020-10-30,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,bits and pieces 1000 piece puzzles for adults,5,1,0.2,1.25,1.25,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3038,2020-10-28,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,ravensburger 1000 piece puzzles for adults prime,2,1,0.5,1.25,1.25,15.99,0.0781738586616635,12.792,1,1,1.0,1,0,15.99,0.0
3039,2020-11-04,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,PHRASE,wanderlust 1000 piece puzzles for adults,3,1,0.333333333333333,1.08,1.08,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3040,2020-10-31,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,EXACT,1000 + piece puzzles for adults,1,1,1.0,1.32,1.32,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
3041,2020-10-25,Toy | Puzzle Switzerland,USD,Switzerland Puzzle | Test,Ad group 1,1000 piece puzzles for adults,EXACT,1000 piece puzzles for adults,2958,8,0.00270453008789723,1.31125,10.49,15.99,0.65603502188868,1.52430886558627,1,1,0.125,1,0,15.99,0.0
